player_id,p_index,position
173909,3,CF
177458,0,CB
177458,1,CDM
179645,0,CB
179784,0,CB
179784,1,LB
182494,0,GK
183376,0,CDM
186537,0,ST
187072,0,CF
187491,0,ST
187936,0,CDM
187936,1,CM
188943,0,GK
189362,0,RM
189362,1,CAM
189362,2,ST
189575,0,CAM
189575,1,LW
190813,0,LW
190972,0,RW
191180,0,CM
191180,1,LW
191180,2,RW
191740,0,CM
191740,1,CDM
192318,0,CF
192318,1,CAM
192641,0,CB
193105,0,GK
193165,0,RM
193165,1,RB
195086,0,CB
196889,0,RW
196889,1,CAM
199434,0,CAM
199434,1,LW
199434,2,RW
199042,0,CM
199042,1,CDM
199503,0,CM
199503,1,CDM
199715,0,LM
199715,1,RM
200458,0,LB
200536,0,LWB
200536,1,LM
200536,2,LB
200610,0,ST
200610,1,RW
200610,2,LW
200647,0,CF
200647,1,CAM
201454,0,LB
212814,0,CAM
212814,1,LW
212814,2,CM
212814,3,RM
214997,0,RM
214997,1,ST
216194,0,CDM
216194,1,CM
216352,0,CDM
216352,1,CM
216475,0,CF
216475,1,ST
216475,2,LM
216475,3,RM
219809,0,CDM
219809,1,CM
221660,0,CB
222509,0,CM
222509,1,LM
224293,0,CM
225508,0,CB
226456,0,CAM
226456,1,LM
226456,2,RM
226456,3,CM
227055,0,RM
226790,0,CDM
226790,1,CM
227536,0,ST
227536,1,RM
227928,0,RB
229237,0,CB
229906,0,LM
229906,1,RM
230271,0,CAM
230271,1,LW
230977,0,CAM
232432,0,ST
232432,1,CAM
235790,0,CAM
235790,1,RM
235790,2,CF
24630,0,GK
48940,0,GK
106231,0,ST
146530,0,RB
146530,1,CM
156519,0,CM
158963,0,CDM
158963,1,CM
159261,0,ST
162240,0,CM
162240,1,CDM
162347,0,CM
162347,1,CDM
162347,2,CAM
162895,0,CM
162895,1,CDM
163489,0,GK
163705,0,GK
165229,0,CB
168354,0,GK
168530,0,CB
170481,0,CB
171897,0,CM
171897,1,CDM
178086,0,GK
178088,0,RW
178088,1,RM
178088,2,CAM
178509,0,ST
179783,0,GK
179847,0,CB
181786,0,CB
189505,0,RW
189505,1,LW
189712,0,CDM
189712,1,CM
190547,0,CB
192227,0,CB
192593,0,GK
192883,0,RM
192883,1,RW
192883,2,CAM
193283,0,CDM
193283,1,CM
193348,0,RW
193348,1,RM
193348,2,CAM
193525,0,RWB
193525,1,RM
195093,0,ST
197655,0,CB
198141,0,CB
198164,0,CAM
198164,1,CM
198706,0,CF
198706,1,CAM
198706,2,CM
198717,0,CF
198717,1,LM
198717,2,RM
198951,0,ST
199451,0,ST
199987,0,GK
200454,0,ST
200726,0,GK
201153,0,ST
201305,0,CB
201400,0,CAM
201400,1,CM
201400,2,RW
201956,0,CB
201956,1,CDM
202371,0,RB
202371,1,RM
202857,0,RM
203263,0,CB
203551,0,RB
203551,1,RW
203551,2,LW
205175,0,ST
205452,0,CB
205693,0,ST
207471,0,CAM
207471,1,CM
207471,2,RW
207471,3,LW
207494,0,RW
207494,1,CAM
207494,2,CF
207877,0,ST
208448,0,CAM
208448,1,LM
208596,0,ST
208830,0,ST
209989,0,CDM
209989,1,CM
209989,2,RM
209989,3,RB
210035,0,LB
210406,0,CM
210406,1,LM
211320,0,CB
211748,0,CAM
211748,1,CM
212151,0,GK
212404,0,RM
212404,1,CF
236583,0,GK
5479,0,GK
53302,0,CDM
104389,0,GK
137186,0,CB
156616,0,LM
156616,1,LW
163587,0,GK
168435,0,GK
172879,0,CB
176266,0,CDM
176769,0,ST
177388,0,CAM
177388,1,LM
177457,0,CDM
177457,1,RB
177457,2,CM
177610,0,CDM
177610,1,CB
178005,0,GK
178750,0,GK
179944,0,CB
181291,0,CM
181291,1,CDM
185103,0,LB
188152,0,CAM
188152,1,CM
189068,0,ST
190286,0,CAM
190286,1,CM
190286,2,RM
190286,3,RW
192563,0,GK
192638,0,LB
192638,1,LWB
192984,0,GK
193474,0,CDM
193474,1,CM
193698,0,GK
194404,0,GK
195365,0,CM
195365,1,CAM
195365,2,CDM
197965,0,CM
198329,0,ST
198950,0,CAM
198950,1,CM
198950,2,RM
199564,0,RB
199564,1,RM
199564,2,CM
199845,0,CB
200316,0,GK
200724,0,CB
200724,1,LB
200724,2,RB
200888,0,CDM
200888,1,CB
200888,2,CM
200949,0,RM
200949,1,LM
200949,2,ST
202166,0,CM
202166,1,LW
202166,2,LM
202166,3,CAM
202651,0,RW
202651,1,CF
203486,0,RW
203486,1,LW
203486,2,CF
203574,0,CB
204639,0,CB
204935,0,GK
216267,0,LB
216354,0,ST
216354,1,LW
216354,2,RW
216354,3,CAM
219683,0,CM
219683,1,CDM
220814,0,LB
220814,1,CB
220971,0,CM
220971,1,CDM
220971,2,CAM
225850,0,CB
230294,0,ST
230294,1,CF
230375,0,CB
230481,0,RW
230481,1,CAM
230666,0,ST
230621,0,GK
231677,0,ST
231677,1,LW
231677,2,RW
235243,0,CB
9014,0,RM
9014,1,RW
20775,0,RM
20775,1,LM
143076,0,CF
143076,1,LW
143076,2,ST
157481,0,CB
167397,0,ST
167628,0,GK
168609,0,CB
171919,0,CB
177683,0,GK
178562,0,CM
178562,1,CAM
178562,2,CDM
179844,0,ST
179846,0,CM
179846,1,CDM
180403,0,RW
180403,1,LW
184941,0,LW
184941,1,LM
185020,0,RW
185020,1,RM
186942,0,CM
186942,1,CDM
188377,0,RB
189117,0,GK
190584,0,CDM
190584,1,CM
190941,0,GK
191202,0,CDM
191202,1,CM
192366,0,CB
192629,0,ST
192629,1,RW
193082,0,RM
193082,1,RW
197445,0,LB
197445,1,CB
198009,0,GK
198176,0,CB
199914,0,CM
201995,0,LM
202556,0,CF
202556,1,LW
202556,2,CAM
204970,0,RM
204970,1,RW
120533,0,CB
139720,0,CB
164169,0,LB
170890,0,CDM
170890,1,CM
176635,0,CAM
176635,1,RW
177413,0,CDM
177413,1,CM
178518,0,CM
178518,1,CAM
180930,0,ST
181458,0,LM
181783,0,ST
181783,1,LW
181872,0,CM
181872,1,CDM
183898,0,RW
183898,1,LW
183907,0,CB
184267,0,LM
187961,0,CM
187961,1,CAM
187961,2,CDM
187961,3,RM
189513,0,CM
190483,0,LM
190483,1,RW
190483,2,LW
192774,0,CB
193301,0,ST
193747,0,LM
193747,1,CM
193747,2,RM
199482,0,GK
200104,0,LM
200104,1,ST
204485,0,RW
204485,1,RM
204963,0,RB
207865,0,CB
207865,1,CDM
208421,0,CM
208421,1,LM
208421,2,RM
211117,0,CAM
212218,0,CB
212218,1,LB
223848,0,CM
223848,1,CAM
165153,0,ST
180206,0,CM
180206,1,CDM
184344,0,CB
184432,0,RB
184432,1,CB
186153,0,GK
189596,0,CAM
189596,1,RM
189596,2,RW
189596,3,CF
191043,0,LB
191043,1,LM
192505,0,ST
199556,0,CM
199556,1,CDM
201535,0,CB
201942,0,CF
201942,1,ST
201942,2,CAM
208722,0,LW
208722,1,RW
208722,2,LM
210257,0,GK
212622,0,RB
212622,1,CM
212622,2,CDM
218667,0,CAM
218667,1,CM
218667,2,RW
218667,3,RM
222492,0,LW
202652,0,RW
202652,1,LW
205600,0,CB
212831,0,GK
1179,0,GK
152729,0,CB
162835,0,GK
164240,0,CB
167948,0,GK
173731,0,RW
173731,1,LW
173731,2,ST
178603,0,CB
188350,0,CAM
188350,1,LM
188350,2,ST
188567,0,ST
188567,1,LM
189242,0,LW
189242,1,RW
189242,2,CM
215914,0,CDM
215914,1,CM
138956,0,CB
155862,0,CB
168542,0,CAM
168542,1,CM
182493,0,CB
182521,0,CM
188545,0,ST
200389,0,GK
202126,0,ST
176580,0,ST
177003,0,CM
183277,0,LW
183277,1,CF
192985,0,CAM
192985,1,CM
193080,0,GK
190871,0,LW
190871,1,CAM
20801,0,ST
20801,1,LW
232225,0,ST
242209,0,CM
242209,1,CB
198178,0,CB
198690,0,CAM
204322,0,RM
204322,1,CAM
204322,2,CM
239762,0,LB
235155,0,GK
244883,0,ST
244883,1,LM
247187,0,ST
158023,0,CF
158023,1,RW
158023,2,ST
190460,0,CAM
190460,1,RM
190460,2,CM
195864,0,CM
195864,1,CAM
198219,0,LW
198219,1,ST
201024,0,CB
203376,0,CB
231747,0,RW
231747,1,ST
231747,2,RM
153079,0,ST
167495,0,GK
179813,0,ST
189511,0,CDM
189511,1,CM
192119,0,GK
192448,0,GK
194765,0,CF
194765,1,ST
209331,0,RW
209331,1,ST
211110,0,CAM
211110,1,RW
232363,0,CB
135507,0,CDM
167664,0,ST
168651,0,CM
168651,1,CDM
172871,0,CB
175943,0,CF
175943,1,ST
176676,0,LB
184087,0,CB
189332,0,LB
189509,0,CM
189509,1,CAM
189509,2,CDM
192387,0,ST
193041,0,GK
197781,0,CAM
197781,1,CM
197781,2,LW
198710,0,CAM
198710,1,CM
198710,2,RM
200145,0,CDM
201399,0,ST
206585,0,GK
208670,0,CAM
208670,1,RW
209499,0,CDM
211300,0,LW
211300,1,ST
211300,2,LM
212188,0,ST
212190,0,CB
212198,0,CAM
212198,1,CM
212462,0,LB
216460,0,CB
216594,0,CAM
220793,0,CB
220834,0,LW
220834,1,RW
231443,0,RW
231443,1,LW
41,0,CM
41,1,LM
41236,0,ST
205498,0,CM
205678,0,RM
205678,1,RW
206113,0,LM
206113,1,RM
206113,2,CAM
206113,3,LW
207410,0,CM
207566,0,CDM
207566,1,CM
207863,0,CB
208418,0,LM
208618,0,RW
208618,1,RM
208808,0,LM
208808,1,ST
208808,2,RM
209658,0,CM
209658,1,CAM
209658,2,CDM
210008,0,CM
210008,1,CDM
210413,0,CB
210514,0,RB
212523,0,CAM
213345,0,LM
213345,1,RM
213345,2,LW
213345,3,RW
213565,0,LM
213565,1,CAM
213565,2,RM
213331,0,CB
216409,0,RM
216409,1,LM
216409,2,ST
220440,0,CB
221087,0,GK
221992,0,RW
221992,1,LW
222737,0,RW
223959,0,CDM
223959,1,CM
224411,0,LM
224411,1,ST
224411,2,RM
224411,3,LW
226226,0,CM
226226,1,CAM
226226,2,CDM
226271,0,CM
226271,1,CDM
226271,2,CAM
228702,0,CM
228702,1,CDM
228702,2,CB
230168,0,GK
230225,0,CB
230225,1,CDM
230258,0,CDM
230258,1,CM
230658,0,CM
231866,0,CM
231866,1,CDM
183498,0,CDM
183498,1,CM
183574,0,CF
183574,1,ST
183574,2,CAM
183711,0,CDM
183711,1,CM
184144,0,CAM
184200,0,ST
184431,0,CF
184431,1,ST
184484,0,CAM
184942,0,CAM
184942,1,RW
185122,0,GK
185221,0,CDM
185221,1,CB
186345,0,RB
186345,1,RWB
186561,0,CM
186561,1,CDM
186561,2,CAM
186627,0,ST
187754,0,RM
188803,0,LM
188803,1,CAM
189125,0,CM
189125,1,LW
201455,0,CM
201455,1,CDM
202562,0,LB
202562,1,LWB
202562,2,LM
202685,0,ST
203890,0,RB
204024,0,CDM
204024,1,CM
204884,0,LB
204923,0,CAM
204923,1,CM
205362,0,CB
206467,0,ST
206467,1,LW
207862,0,CB
207862,1,CDM
208093,0,ST
208135,0,CDM
208135,1,CM
209889,0,LM
209889,1,LB
209889,2,CM
210243,0,RB
210243,1,RM
210617,0,RM
210617,1,LM
210617,2,CM
212194,0,LM
212194,1,RM
212194,2,CAM
226110,0,RM
226110,1,RW
226110,2,ST
225953,0,LW
225953,1,RW
226753,0,GK
228229,0,CB
228941,0,ST
230142,0,LW
230142,1,LM
230142,2,RW
230234,0,CDM
230234,1,CM
230347,0,LB
230347,1,LM
231943,0,ST
231943,1,LW
231943,2,LM
234035,0,RB
234153,0,RM
234153,1,CM
234906,0,CM
234906,1,LM
235569,0,CM
235569,1,CDM
239207,0,ST
45186,0,LM
45186,1,ST
45186,2,RM
112316,0,CB
197061,0,CB
197853,0,RB
197853,1,RWB
198118,0,CDM
198118,1,CM
198784,0,CM
198784,1,RM
199005,0,GK
199069,0,ST
199110,0,ST
199206,0,CB
199206,1,RB
199416,0,RM
199416,1,RW
199416,2,LM
200315,0,LM
200315,1,RM
201119,0,LB
201143,0,CB
201325,0,GK
201377,0,CB
202335,0,CDM
202335,1,CB
202335,2,CM
203042,0,GK
49031,0,GK
54050,0,ST
110677,0,GK
142707,0,ST
142754,0,CDM
142754,1,CB
144622,0,CF
144622,1,ST
146748,0,GK
146760,0,RB
147782,0,CDM
148119,0,GK
153244,0,ST
156713,0,CB
157960,0,LM
157960,1,CAM
158625,0,CB
159147,0,CB
161956,0,CAM
161956,1,CDM
208330,0,RW
208330,1,RM
208334,0,LB
208334,1,CDM
208498,0,ST
208777,0,CM
209981,0,GK
210324,0,CAM
210324,1,RM
210324,2,LM
210411,0,RM
210411,1,CAM
210411,2,CM
210455,0,LWB
212501,0,CDM
212501,1,CB
212501,2,CM
213160,0,CDM
213160,1,CM
213160,2,LM
213516,0,LM
213874,0,CDM
213874,1,CM
213874,2,RM
213991,0,CDM
213991,1,CM
214947,0,CDM
214947,1,CM
214947,2,CB
215057,0,CDM
215061,0,ST
190243,0,GK
190456,0,RB
190544,0,CAM
190544,1,LW
191076,0,RM
191076,1,LM
192598,0,ST
192598,1,CAM
192678,0,ST
192679,0,LB
192679,1,LM
193152,0,GK
193469,0,CB
193532,0,CDM
193532,1,CB
193738,0,CAM
193738,1,LW
194229,0,RB
194761,0,LM
194761,1,CM
194845,0,ST
194845,1,CF
194845,2,CAM
194845,3,LM
194957,0,CB
195586,0,ST
238794,0,LW
238794,1,RW
241184,0,LWB
241184,1,LB
241184,2,CB
241184,3,LM
80,0,CM
80,1,CDM
49369,0,ST
121944,0,CDM
121944,1,CB
121944,2,CM
124375,0,ST
150418,0,ST
152908,0,RB
152908,1,LB
157301,0,LW
158121,0,GK
158232,0,LM
158232,1,ST
158232,2,RM
159065,0,ST
159065,1,CAM
161648,0,CAM
161648,1,ST
163155,0,GK
163264,0,GK
164029,0,ST
164468,0,CB
213655,0,LM
213655,1,RM
213655,2,LW
213666,0,CM
213666,1,LM
213732,0,GK
214026,0,LWB
214026,1,LM
214026,2,LB
214394,0,CDM
214394,1,CM
214766,0,CB
215223,0,GK
215466,0,CB
215716,0,ST
216065,0,GK
216189,0,RB
216373,0,RB
216373,1,LB
216393,0,CM
216393,1,CDM
216435,0,CM
216435,1,CDM
216497,0,ST
216497,1,CF
216497,2,LM
216497,3,CAM
216643,0,RB
216643,1,RWB
199915,0,CB
200607,0,CB
200641,0,LM
200641,1,LW
200641,2,ST
200677,0,CB
201046,0,CAM
201510,0,LB
201510,1,LWB
201922,0,CB
202429,0,RWB
202429,1,RB
202429,2,RM
202642,0,CDM
202642,1,CM
202750,0,CB
202789,0,GK
202851,0,ST
202851,1,RW
202935,0,CB
203106,0,CAM
203106,1,CM
203106,2,LM
203299,0,RM
203299,1,RW
203362,0,LM
203362,1,CAM
203362,2,RM
183497,0,GK
190149,0,RB
190149,1,RW
193476,0,CAM
150724,0,GK
159171,0,RM
159171,1,CAM
159171,2,LM
186302,0,RM
192445,0,ST
199354,0,ST
199354,1,RM
158133,0,RM
158133,1,ST
172723,0,GK
153260,0,CB
189606,0,CDM
178085,0,CM
178085,1,LM
178085,2,RM
173474,0,CM
173474,1,CAM
173474,2,LM
172962,0,RW
172962,1,RWB
158626,0,RB
219145,0,CB
146952,0,GK
177159,0,LM
177159,1,RB
236295,0,LB
229636,0,CAM
229636,1,RW
185090,0,ST
185090,1,RM
177666,0,ST
177666,1,RM
205569,0,RM
205569,1,CM
184575,0,RM
184575,1,LM
184575,2,RW
184575,3,CAM
172287,0,CDM
172287,1,CM
190717,0,ST
190717,1,RM
190717,2,RWB
190717,3,LM
184826,0,CM
184826,1,CDM
193011,0,CB
189682,0,CB
164082,0,LB
164082,1,RB
178416,0,RM
178416,1,RW
189250,0,ST
208450,0,CM
208450,1,CDM
208450,2,RM
162369,0,ST
205632,0,LM
205632,1,LW
183871,0,RM
183871,1,LM
230463,0,CAM
230463,1,ST
230463,2,RM
219455,0,ST
215871,0,RM
189757,0,ST
177723,0,GK
213051,0,CDM
213051,1,CM
223033,0,CB
199737,0,ST
199737,1,CF
227127,0,GK
196150,0,ST
196150,1,CAM
142902,0,GK
212602,0,CB
168312,0,RB
157304,0,CB
157304,1,LB
205431,0,ST
200054,0,CDM
200054,1,CM
216437,0,CB
205427,0,ST
205427,1,RW
183666,0,GK
177519,0,CB
172143,0,CM
172143,1,CDM
50542,0,ST
188524,0,GK
185195,0,ST
193130,0,RW
193130,1,LW
225126,0,CDM
225126,1,CM
229476,0,CB
229476,1,CDM
152999,0,ST
152999,1,LW
224933,0,ST
152997,0,ST
182179,0,CB
183714,0,ST
177569,0,CM
177569,1,CDM
177569,2,CAM
152993,0,CB
221342,0,RWB
221342,1,RM
201118,0,RB
201118,1,RWB
184477,0,CB
210333,0,LM
210333,1,CM
210333,2,LW
190875,0,CM
190875,1,CDM
53914,0,CB
211354,0,CM
194201,0,CB
186521,0,CB
212442,0,GK
199641,0,GK
183512,0,LB
220883,0,ST
216531,0,ST
201939,0,RB
201939,1,RWB
190674,0,CM
190674,1,CDM
169426,0,RWB
169426,1,RB
169426,2,RM
218066,0,ST
231633,0,CB
199633,0,RB
232656,0,LB
192715,0,CB
216266,0,RB
216266,1,RWB
138699,0,CM
138699,1,CAM
199626,0,CM
199626,1,CDM
190223,0,LB
161805,0,CDM
161805,1,CM
192012,0,CB
189196,0,LM
189196,1,LW
189196,2,ST
188428,0,ST
242444,0,CF
242444,1,LW
215051,0,CB
171018,0,CM
171018,1,CDM
171018,2,CB
172553,0,GK
167431,0,CM
167431,1,CDM
188166,0,CAM
188166,1,CM
188166,2,RW
221701,0,CAM
221701,1,LM
221701,2,RW
221445,0,ST
221445,1,RW
221445,2,LW
221445,3,CF
200197,0,ST
220932,0,GK
201988,0,CB
196144,0,ST
210736,0,LB
210736,1,LM
193839,0,CM
193839,1,RM
193839,2,RB
184111,0,ST
229167,0,RW
229167,1,RM
163631,0,LB
152879,0,CM
152879,1,CDM
244269,0,CB
174381,0,CM
174381,1,CDM
204077,0,LW
204077,1,ST
189484,0,LB
189484,1,RB
224811,0,CB
228650,0,CAM
155946,0,RM
155946,1,CM
155946,2,LM
226601,0,CB
223273,0,CM
223273,1,CDM
186200,0,LW
186200,1,RM
221016,0,CDM
221016,1,CM
134744,0,CDM
134744,1,CM
183895,0,CAM
183895,1,CM
195671,0,ST
215639,0,LM
230230,0,CB
230230,1,RB
230230,2,LB
199254,0,CAM
199254,1,CF
199254,2,ST
163925,0,CAM
163925,1,CF
209236,0,CDM
209236,1,CM
139860,0,CB
162131,0,ST
143699,0,RB
186961,0,ST
230224,0,CB
155984,0,CDM
155984,1,CM
178284,0,CAM
178284,1,CM
178284,2,ST
203910,0,RM
229764,0,LW
208004,0,RB
208004,1,CB
201858,0,ST
201858,1,LM
201858,2,RM
143745,0,CM
143745,1,RM
143745,2,LM
193408,0,ST
230528,0,CB
230528,1,CDM
238463,0,CM
238463,1,RM
189053,0,ST
222077,0,CDM
222077,1,CM
197756,0,ST
215930,0,CB
215930,1,RB
215930,2,LB
188536,0,CAM
188536,1,LW
146296,0,GK
203128,0,CDM
203128,1,CM
226166,0,RB
226166,1,CB
206198,0,CB
192427,0,RB
192427,1,RM
152747,0,RM
152747,1,LM
205995,0,LWB
205995,1,LB
205995,2,LM
205995,3,CDM
221354,0,CB
221354,1,CDM
194728,0,ST
194728,1,CF
188840,0,RB
182184,0,CM
182184,1,CDM
235944,0,RM
235944,1,RW
235944,2,CM
235944,3,CAM
190885,0,LB
190885,1,RB
190885,2,RWB
201893,0,CDM
201893,1,CM
189860,0,RB
189860,1,RWB
189860,2,RM
230564,0,CM
230564,1,CAM
152996,0,CDM
152996,1,CM
211108,0,CAM
211108,1,RM
134820,0,CDM
232099,0,CDM
232099,1,CM
200353,0,CB
198614,0,CB
184789,0,ST
230613,0,CM
230613,1,CDM
189908,0,GK
192722,0,RM
204497,0,CAM
204497,1,CM
204497,2,LM
211408,0,CM
198352,0,CB
188879,0,CDM
188879,1,CM
231887,0,CAM
231887,1,CM
231887,2,RM
189390,0,LWB
189390,1,LB
189390,2,LM
239053,0,CM
239053,1,LM
239053,2,CAM
214989,0,CAM
214989,1,LM
214989,2,RM
214989,3,RW
137677,0,GK
198861,0,CDM
198861,1,CM
209610,0,CDM
209610,1,CM
240900,0,CB
225028,0,CM
225028,1,CDM
186115,0,LB
186115,1,LWB
213761,0,ST
239872,0,CB
216320,0,CM
216320,1,CDM
768,0,CB
188414,0,CAM
188414,1,CM
176894,0,CAM
220414,0,LB
220414,1,LWB
205566,0,LB
199422,0,CM
199422,1,CDM
198140,0,ST
190971,0,CDM
190971,1,CM
212219,0,CB
183546,0,CDM
183546,1,CM
221479,0,ST
221479,1,LM
193062,0,LB
193062,1,LWB
215334,0,ST
210214,0,CM
210214,1,CDM
210214,2,CAM
237604,0,CB
220196,0,RM
220196,1,CAM
195363,0,CB
191011,0,GK
179746,0,ST
195361,0,RB
195361,1,RWB
219681,0,LB
216097,0,CDM
194079,0,CAM
194079,1,LM
194079,2,RM
186143,0,CM
211999,0,CB
211999,1,CDM
210463,0,LW
210463,1,RW
210463,2,CAM
208451,0,CF
208451,1,ST
208451,2,LW
204355,0,LB
231745,0,ST
230465,0,CAM
230465,1,CM
49472,0,GK
219712,0,CDM
219712,1,CM
215616,0,RM
209984,0,CDM
209984,1,CM
192575,0,CM
192575,1,CDM
198719,0,LM
198719,1,RW
190782,0,CDM
190782,1,CM
183870,0,RW
183870,1,LW
183870,2,LM
228414,0,RM
228414,1,LM
150590,0,RWB
150590,1,LB
147006,0,LW
194365,0,CAM
194365,1,CF
179551,0,ST
179551,1,LW
236639,0,CDM
236639,1,CM
222558,0,RB
200798,0,GK
213597,0,CAM
213597,1,CM
193116,0,CDM
193116,1,CM
215644,0,LM
215644,1,CAM
215644,2,RM
169051,0,CDM
169051,1,CM
229723,0,CM
220763,0,CM
206427,0,RB
173146,0,CM
173146,1,CDM
201818,0,LM
201818,1,ST
206424,0,RB
206424,1,RM
206424,2,LB
206424,3,LM
192087,0,LWB
192087,1,LM
210007,0,CB
210007,1,CDM
208509,0,RB
237692,0,CAM
237692,1,CM
222844,0,CDM
222844,1,CM
225403,0,CAM
225403,1,CM
225403,2,LM
134779,0,ST
213114,0,ST
213114,1,LM
213114,2,RM
164985,0,LW
164985,1,CF
228729,0,CB
228729,1,RB
211321,0,ST
171896,0,CB
236920,0,LW
236920,1,RW
225144,0,ST
225144,1,RW
225144,2,LW
225144,3,CAM
223608,0,CAM
223608,1,CDM
223608,2,RM
105846,0,GK
209782,0,LW
207734,0,CAM
207734,1,CM
207734,2,RW
189338,0,RW
189338,1,RM
230042,0,CM
230042,1,CDM
223898,0,GK
209818,0,LWB
209818,1,LB
209818,2,RB
209818,3,RWB
233113,0,CM
233113,1,RW
233113,2,CAM
225945,0,CDM
225945,1,CM
215449,0,RM
187800,0,RB
187800,1,CM
238744,0,CM
238744,1,CDM
238744,2,CAM
238744,3,RM
195479,0,RB
237207,0,RM
237207,1,RW
215703,0,CB
208535,0,CM
202135,0,CM
184469,0,CM
244373,0,CM
244373,1,CAM
244373,2,CDM
235454,0,CB
235454,1,LB
215998,0,CM
215998,1,CAM
220093,0,RM
220093,1,RB
211899,0,ST
158905,0,CDM
158905,1,CM
213689,0,CDM
231352,0,ST
188086,0,LB
234678,0,RB
222390,0,CM
222390,1,LM
222390,2,CDM
211382,0,CDM
211382,1,CB
209846,0,LB
209846,1,LWB
202934,0,CDM
202934,1,CM
186805,0,LM
186805,1,LW
198581,0,CB
194996,0,ST
215270,0,CAM
215270,1,CM
184037,0,CB
184037,1,RB
229092,0,LM
229092,1,RM
220132,0,RB
220131,0,ST
244193,0,LW
244193,1,RW
157665,0,CB
212449,0,CB
172768,0,CM
172768,1,CDM
195038,0,LM
195038,1,CM
195038,2,CAM
235997,0,CDM
235997,1,CM
169181,0,GK
192476,0,CB
214491,0,LM
214491,1,RM
214491,2,CM
195033,0,RM
195033,1,LM
195033,2,RW
234201,0,CM
234201,1,CDM
206594,0,LM
206594,1,RM
206594,2,RW
199170,0,CM
199170,1,CDM
198658,0,CM
198658,1,CDM
197890,0,CB
230401,0,CB
230401,1,RB
221697,0,RW
221697,1,LW
221697,2,ST
220673,0,CDM
220673,1,CM
212225,0,CB
198657,0,RB
198657,1,CM
191488,0,CB
191488,1,LB
221695,0,CM
201215,0,LW
201215,1,RW
201215,2,RM
169214,0,LM
177149,0,LWB
177149,1,LB
228093,0,LM
228093,1,ST
214781,0,ST
214781,1,RM
205601,0,LM
205601,1,RM
186912,0,CDM
186912,1,RB
198688,0,CB
198688,1,LB
245279,0,LB
234015,0,CAM
210719,0,CB
194334,0,CB
221982,0,RM
221982,1,ST
215070,0,CB
194333,0,GK
215069,0,GK
190748,0,LM
190748,1,RM
189468,0,RW
189468,1,RM
183068,0,ST
183068,1,RW
205340,0,CB
45083,0,CB
193337,0,CM
241721,0,ST
241721,1,LM
207929,0,RM
207929,1,LM
186680,0,GK
194359,0,LB
194359,1,RB
244791,0,CM
244791,1,CDM
212023,0,ST
171830,0,CB
200758,0,CB
193077,0,ST
176693,0,CB
205365,0,LM
205365,1,RM
190772,0,CB
223284,0,CB
207412,0,CM
189491,0,LM
189491,1,RM
121937,0,GK
224081,0,CDM
224081,1,CB
158800,0,CB
209744,0,LB
206160,0,RW
206160,1,RM
206160,2,CAM
237135,0,LM
234575,0,CB
163407,0,CB
163407,1,LB
163407,2,RB
233550,0,RM
233550,1,LM
215886,0,CM
215886,1,CAM
215886,2,ST
213582,0,CF
213582,1,CAM
213582,2,ST
196942,0,CDM
196942,1,CM
192333,0,CB
178253,0,CM
229453,0,RM
229453,1,RW
223053,0,RW
223053,1,CAM
223053,2,RM
210287,0,ST
188270,0,CB
188270,1,RB
205934,0,LB
200302,0,CDM
200302,1,LB
200302,2,CM
193133,0,RB
193133,1,CB
203629,0,CM
203629,1,CDM
203629,2,CAM
179820,0,GK
169324,0,LB
202858,0,LM
202858,1,RM
199274,0,ST
233064,0,CAM
233064,1,CM
211048,0,ST
230503,0,ST
148839,0,RB
213095,0,ST
202087,0,CDM
202087,1,CB
202087,2,CM
184457,0,ST
184457,1,RM
225673,0,CB
209289,0,LB
189576,0,CB
211592,0,CB
192647,0,ST
180359,0,LB
178567,0,LB
178567,1,LWB
236935,0,CAM
230021,0,CB
230276,0,CAM
230276,1,LM
230276,2,CM
208260,0,CDM
208260,1,CB
194947,0,CB
158851,0,LB
202115,0,LB
202115,1,LWB
202115,2,CDM
164994,0,RM
164994,1,RB
164994,2,RW
225951,0,LM
225951,1,LW
215199,0,RM
215199,1,CAM
215199,2,LM
215199,3,CM
212127,0,LM
212127,1,RM
212125,0,RM
212125,1,RW
193692,0,CAM
193692,1,CM
192156,0,LB
191388,0,RM
191388,1,LM
189084,0,GK
245660,0,RW
245660,1,RM
229788,0,CM
229788,1,CDM
192667,0,RB
192667,1,RWB
192667,2,LB
237211,0,LB
189595,0,CAM
189595,1,CM
189595,2,CDM
165531,0,RM
165531,1,RW
204699,0,LM
204699,1,RM
204699,2,ST
204699,3,LB
202395,0,ST
198331,0,CAM
198331,1,CF
166074,0,LM
166074,1,RM
178616,0,CDM
178616,1,CM
178616,2,CAM
232119,0,CB
225719,0,ST
225719,1,CF
216247,0,CB
216247,1,LB
205495,0,ST
220085,0,CF
220085,1,CAM
230324,0,GK
183475,0,GK
201139,0,LB
234930,0,LB
200882,0,ST
209329,0,CB
199601,0,CDM
199601,1,CM
176048,0,ST
203736,0,ST
200408,0,CB
212183,0,LB
201943,0,ST
192725,0,CB
192725,1,LB
226773,0,CM
226773,1,CDM
223188,0,RB
151508,0,CM
151508,1,CDM
151508,2,CAM
209620,0,LB
209620,1,LM
190931,0,CB
208339,0,ST
187858,0,RM
187858,1,LM
187858,2,CAM
175314,0,CDM
